chr1	start1	end1	chr2	start2	end2	peak_name	A549-control	A549-nutlin	GM12878-control	GM12878-nutlin	HCT116-control	HCT116-nutlin	HEK293-control	HEK293-nutlin	HeLa-control	HeLa-nutlin	HepG2-control	HepG2-nutlin	IMR90-control	IMR90-nutlin	MCF7-control	MCF7-nutlin	SKNSH-control	SKNSH-nutlin	U2OS-control	U2OS-nutlin	chr	start	end	gene	sym	p.value	estimate.rho
chr6	117905000	117910000	chr6	118265000	118270000	peak_140331	0.000862290505560724	0.00173517574010797	0.00136676017465723	0.000556007428498102	0.00455558785306629	0.000670493735372289	0.00386681012804198	0.0053649822514237			0.00096903512603453	0.00131758778721515	0.00145242167798427	0.00251047435061669	0.00128805392097534		0.00135894029354827	0.000635976973273652	0.00474539602048249	0.00110761996674302	chr6	117904764	117909764	ENSG00000196376	SLC35F1	0.00747832215519931	0.623580662148156
chr6	118650000	118655000	chr6	118705000	118710000	peak_140379	0.0155026597619005	0.0130061296920809	0.0125750183091106	0.0123324812376964	0.00598068233565316	0.00218575898282434	0.00624052474865199	0.00692606891960649	0.00296305434972609	0.00864691685354248	0.00295274437996081	0.00262294462615545	0.0130573082669477	0.0150842576337685	0.00438353274864389	0.00248103843137502	0.0108207021020724	0.0079033368514689	0.0129362656470902	0.00766435710464933	chr6	118649089	118654089	ENSG00000111860	CEP85L	0.0215863017714707	0.51004983882149
chr6	118805000	118810000	chr6	118895000	118900000	peak_140387	0.00247089113045147	0.00332725672997466	0.00659434950751186	0.00496030462506935	0.00180738472967223	0.00151455497994753	0.00187765431370087	0.00234893371816221	0.00321315887829325	0.00348052558276101	0.00323552712130551	0.000997705417708544	0.00168711005047697	0.00418762242597305	0.00364338957099921	0.00221349336801023	0.0035036909447871	0.00060449403465448	0.00112978343954072	0.00219757946054443	chr6	118891652	118896652	ENSG00000111875	ASF1A	0.00412952220124416	0.612034592541641
chr6	121430000	121435000	chr6	122180000	122185000	peak_140479	0.00643068413586676	0.00513283739131662		0.00081811415212781	0.0036530937918423	0.00933531039800397	0.00805284796365285	0.00761150805250405	0.00878866436075682	0.00191991682907141	0.00446975529848581	0.0028735484169665	0.0152929392118904	0.00792905178849899	0.00642654061608727	0.0053039429372635	0.0123987978798306	0.0127676273261438	0.00720952086815848	0.00638746760371432	chr6	121433095	121438095	ENSG00000152661	GJA1	0.0180628137104474	0.535772924205282
chr6	121435000	121440000	chr6	121510000	121515000	peak_140482	0.00632748212993977	0.00288384712756704	0.00361076548478496	0.00238330208248511	0.0038380826988477	0.00326621925936146	0.0030642195003289	0.00290152570013795	0.00292815564016658	0.00564875992750423	0.00187918911590553	0.00207833226970433	0.0064640084578896	0.01086923638918	0.00557852038082969	0.00298095348512856	0.00538020245080941	0.00832044770742271	0.00260145638801885	0.00082419792531492	chr6	121433095	121438095	ENSG00000152661	GJA1	0.00184517713804145	0.651835757303954
chr6	121435000	121440000	chr6	121520000	121525000	peak_140483	0.00932558464532189	0.0124561112675893	0.00462359289583752	0.00370908738308302	0.00167922148637998	0.00347005973250895	0.00250604557323227	0.00275681406909345	0.00453512041030298	0.00376458267078807	0.00212719113524371	0.00233994967607908	0.00979897246578921	0.0122966456225244	0.00270109934739855	0.00297066572350991	0.00736746967173942	0.00932023542478862	0.00355821448990125	0.00758153638682064	chr6	121433095	121438095	ENSG00000152661	GJA1	0.000572192135017044	0.701184571945954
chr6	121435000	121440000	chr6	121695000	121700000	peak_140490	0.0062953032414999	0.0108668411996671	0.000946064414234969	0.000741911546611167	0.00176245219489383	0.00301179672779186	0.00188691908551804	0.00481495823443805	0.0065228002019201	0.00253221854065165	0.00155890802416655	0.000830989847742977	0.00784566174084896	0.00564694087140346	0.00351083875110763	0.00318447082947883	0.00630512165978938	0.00291466599269343	0.00121976943057942	0.00634197378447142	chr6	121433095	121438095	ENSG00000152661	GJA1	0.0211390218836767	0.511554683924005
chr6	123800000	123805000	chr6	124035000	124040000	peak_140584	0.0016605935179692		0.00092408211007559	0.00130072474582824			0.00743954226721154	0.00424857324949925	0.00293025457786432	0.00264467776040223	0.00179947396146549	0.00148551608468803	0.000856359667685791		0.00146559109816311	0.00117924313123049		0.00109974786231282	0.00427426903809681	0.00413966415609146	chr6	123801641	123806641	ENSG00000188580	NKAIN2	0.000324307188081014	0.801793307660049
chr6	123805000	123810000	chr6	124075000	124080000	peak_140589	0.00328987861329799		0.00242073237172462	0.000957632164628001	0.00349278116799373	0.00401080187559847	0.00453487203445694	0.00411682840648155			0.00232256067963618	0.00130973487690666	0.00210766795640405		0.00125063491931735	0.000943151854516882	0.00516196356229048	0.00336527789477099		0.000740692980121821	chr6	123801641	123806641	ENSG00000188580	NKAIN2	0.0294178361559748	0.561447458059009
chr6	124875000	124880000	chr6	124960000	124965000	peak_140609	0.00847423992862451	0.00856267527233062	0.00476761981424087	0.00143215982465018	0.00206602552285897	0.0044358578843182	0.00658158275175702	0.00630830085245784	0.0103008062654739	0.00359375490729981	0.00348154181274432	0.00332028221707873	0.00531577399171118	0.00804897802539887	0.00388548573773754	0.002561569029233	0.000984968690715628	0.000721116952727321	0.0033284350738611	0.00528343898956087	chr6	124959937	124964937	ENSG00000146373	RNF217	0.00517932581477701	0.599825701952111
chr6	124880000	124885000	chr6	124955000	124960000	peak_140611	0.0064575159766647	0.00563794451168109	0.0045472776989298	0.00575754151378048	0.00648657180028022	0.00322854010672358	0.00576082349836662	0.00581401593287527	0.00632258171582657	0.00729571332496217	0.00220831096075347	0.00411340300800366	0.0122278272505938	0.00648544650032266	0.0026924465836002	0.00420416646633405	0.00454816163761172	0.00208522925783593	0.00339289094886787	0.00219480382218481	chr6	124959937	124964937	ENSG00000146373	RNF217	0.00026125285970319	0.729617338869909
chr6	124960000	124965000	chr6	125040000	125045000	peak_140613	0.00263754008223652	0.0088172019235085	0.00528157596710167	0.00382788147936536	0.00265768567715807	0.00451788566655528	0.00700456928382693	0.00623310985210549	0.00684762826491473	0.00368996837508268	0.00292693548982666	0.00351930356016257	0.00689650801371642	0.00837736588472619	0.00356449097919118	0.00120905020397967	0.00274941298138822	0.00298119601714532	0.00311610392762575	0.0030494290955674	chr6	124959937	124964937	ENSG00000146373	RNF217	0.000710082198764011	0.69274770762623
chr6	124960000	124965000	chr6	125100000	125105000	peak_140614	0.00783152500760443	0.0125937733163486	0.0036145153156928	0.00315523705081006	0.0103347929278501	0.00842919053879023	0.0074472025797761	0.0104495832539546	0.0195023318793417	0.0244461314762199	0.00520539226570888	0.00522882056651028	0.00971273837121801	0.014764571213432	0.00165561644830418	0.00460834224592746	0.00209645067799906	0.00473262784693479	0.00469024653573675	0.00711405503213146	chr6	124959937	124964937	ENSG00000146373	RNF217	0.0241743888406705	0.501797916000847
chr6	124960000	124965000	chr6	125105000	125110000	peak_140615	0.00998507259511184	0.00502206997904207	0.0016796850525977	0.00389261143439641	0.0060802396356703	0.00546368395496765	0.00965542347946469	0.00529673125419375	0.00613071484486597	0.00517480756396485	0.00176665177269574	0.00266275914320761	0.0120341494499554	0.00759353610988956	0.0027951860365942	0.00386951227812117	0.00422199032406709	0.00168508680077974	0.0024533058848112	0.00520341810457893	chr6	124959937	124964937	ENSG00000146373	RNF217	3.60858713538272e-05	0.78861442150526
chr6	125585000	125590000	chr6	125750000	125755000	peak_140669	0.00111234075435309	0.00244373421017433	0.00328217798232787	0.00307981780425068	0.00147318887136811	0.00230391562028488	0.00482969653793663	0.00384883779256798	0.00389823064787052	0.00455480297708275	0.00261463776012106	0.000571662038151566	0.00204741297293955	0.0029999920988888	0.00693587349612745	0.00518928432195618	0.000877228426528765	0.00192706039784465	0.00157428712402974	0.0035786712844952	chr6	125745164	125750164	ENSG00000135547	HEY2	0.0121556739770359	0.549117914412142
chr6	125780000	125785000	chr6	125960000	125965000	peak_140672	0.00793192657463813	0.00899004230340342	0.0111849673148451	0.01234094245955	0.00444351821123821	0.00822359363127005	0.00791595758933293	0.0106336398319283	0.00718992594294517	0.00943274206946799	0.00423061356848434	0.00436077593378415	0.00867104000154904	0.00597046764493329	0.00733287179775739	0.00640312775411417	0.00666659776028864	0.0067006832412357	0.00496099096406266	0.00790106028820712	chr6	125778661	125783661	ENSG00000111912	NCOA7	0.00205157884944516	0.646896237138316
chr6	125780000	125785000	chr6	125965000	125970000	peak_140673	0.0160917377614324	0.0140724148950795	0.0126571196751313	0.00784983341038604	0.00762240262897095	0.00289184348968003	0.00954939063312614	0.0104887556827524	0.0110978559708156	0.00850192565856196	0.00516476982888497	0.00429048725847066	0.00540288703802252	0.00392780454178128	0.00572765211140908	0.00464267978624091	0.00509076389921027	0.00634644814261266	0.00153804710205235	0.00320234177989666	chr6	125778661	125783661	ENSG00000111912	NCOA7	0.00234687201207216	0.640507243529608
chr6	126170000	126175000	chr6	127120000	127125000	peak_140712	0.00445281503429056	0.00400259935502403	0.00163232008557078	0.00129057225829092	0.000970535510128147	0.00229395094495595	0.00180984424339526	0.00180912584944902	0.00229479053416764	0.00200050932959223	0.00153336284257257	0.00161247921887777	0.00164269268929537	0.00118934519188933	0.00182122348739063	0.00201456592105892	0.00451302594299791	0.00132670805911539	0.00160157539345257	0.00324615423269476	chr6	127116171	127121171	ENSG00000146374	RSPO3	0.00101407216880249	0.678195074793735
chr6	126660000	126665000	chr6	127120000	127125000	peak_140727	0.00758912181852628	0.00526608938794437	0.00295368203918403	0.000646161900939142	0.00140166134103866	0.00662908784502093	0.00151297957259943	0.00229523588377647	0.00619588063216556	0.00428610970798488	0.00403304195088377	0.00133142567472383	0.00169281521691973		0.00406483826125793	0.00190135909821984	0.00297978910535922	0.00392877237956316	0.00212358287843893	0.00473525834211107	chr6	127116171	127121171	ENSG00000146374	RSPO3	0.0180641534288003	0.535767696776157
chr6	129890000	129895000	chr6	130015000	130020000	peak_140848	0.00522868939559823	0.00531494343174149	0.00779769818147591	0.00782767883535176	0.00552702296063945	0.0043123235370338	0.00286997770154817	0.00426908575870792	0.00815493385308078	0.00490986343036062	0.00293087917418206	0.00443269178786618	0.00655619073202393	0.00784093682916415	0.00569657348981495	0.0038880398380116	0.0106924062934937	0.00824521993601571	0.00105790016388024	0.003463973070378	chr6	130011199	130016199	ENSG00000198945	L3MBTL3	0.00289274920518656	0.630284628659897
chr6	130365000	130370000	chr6	130600000	130605000	peak_140903	0.00387340511405425	0.00132714931465512	0.00124583921003277	0.000686167313047018	0.00637480246649039	0.00467924712162809	0.00318032649162877	0.00354736583936827	0.00195032345435226	0.0081085867003478	0.00162571016258068	0.000842766017184411	0.0087824313031068	0.00699187918784603	0.000566981311725923	0.00167978835576224	0.00661800839329921	0.00708598962490727	0.000851086622149189	0.00533231187009126	chr6	130363517	130368517	ENSG00000164484	TMEM200A	0.00089905558220343	0.683201587972119
chr6	130365000	130370000	chr6	130600000	130605000	peak_140903	0.00387340511405425	0.00132714931465512	0.00124583921003277	0.000686167313047018	0.00637480246649039	0.00467924712162809	0.00318032649162877	0.00354736583936827	0.00195032345435226	0.0081085867003478	0.00162571016258068	0.000842766017184411	0.0087824313031068	0.00699187918784603	0.000566981311725923	0.00167978835576224	0.00661800839329921	0.00708598962490727	0.000851086622149189	0.00533231187009126	chr6	130362923	130367923	ENSG00000164483	SAMD3	0.00634219823885294	0.588488875662337
chr6	130365000	130370000	chr6	130695000	130700000	peak_140906	0.00443084850294402	0.00762709997832877	0.00674425582983122	0.0128749777103911	0.00673465103522564	0.00975817557498318	0.0111229500421156	0.00876203965251585	0.00236262862966214		0.00419360366091153	0.0039438798377335	0.0133254610876777	0.0149031053619728	0.00263594187532773	0.00216250983600721	0.0111867079233398	0.00982442540762459	0.0125305833711281	0.0128615025673998	chr6	130363517	130368517	ENSG00000164484	TMEM200A	0.00864461921057181	0.584068776143028
chr6	131950000	131955000	chr6	132055000	132060000	peak_141013	0.00391577520798004	0.00427302144294238	0.00536037115985787	0.00528594668463679	0.00131689582320032	0.00518803708696526	0.00344422027198538	0.00332126301807029	0.00304939349807464	0.00254888588091289	0.0045543846770955	0.00598294761552603	0.0162664763085706	0.0134136443199921	0.00181470263719382	0.00490484364205213	0.013425966357053	0.00743446146450807	0.00892017119190534	0.0054347449707173	chr6	131948870	131953870	ENSG00000118523	CCN2	7.26092824547108e-09	0.922440548221405
chr6	131950000	131955000	chr6	132060000	132065000	peak_141014	0.0163958230302893	0.0119904771356974	0.00311886752677993	0.00449451393302713	0.0048921498938279	0.00369724363896532	0.00491646005280062	0.00220331699840754	0.00712900037787087	0.00356027323930909	0.0066094722433368	0.00568182650504888	0.0235816421740774	0.0169428180107477	0.00178928231865851	0.00186135039855143	0.018619316994005	0.0129754661896114	0.00861742324700665	0.01210017865365	chr6	131948870	131953870	ENSG00000118523	CCN2	6.08909767469238e-06	0.82959549710227
chr6	131950000	131955000	chr6	132080000	132085000	peak_141016	0.0075151023344152	0.0074918569540794	0.00333626209965849	0.00397850236018627	0.00156178841464903	0.0028789359553252	0.0021936969317803	0.00332459885133478	0.00836653646536213	0.00305958522132609	0.00398936766203204	0.005961100785582	0.0133433132987301	0.0146187120622981	0.00263874849135644	0.00396182607081371	0.014490561120165	0.0112238097021389	0.00462586729479267	0.00400194680609309	chr6	131948870	131953870	ENSG00000118523	CCN2	8.74085523211369e-06	0.822032128056819
chr6	132825000	132830000	chr6	133885000	133890000	peak_141083		0.000585738176556785	0.000566089754748263	0.000458988991286252	0.00110576903463243		0.000669245603402946	0.000245863350920764		0.000809289539524978				0.00126456716302055	0.000503995464936571				0.000977158441321837	0.000646735915164315	chr6	133886613	133891613	ENSG00000118526	TCF21	0.0451303682456574	0.612537371129278
chr6	132960000	132965000	chr6	133240000	133245000	peak_141099	0.00148971183259219	0.00214953022559659	0.00124625471975657	0.00107384280302597	0.00338207336017037	0.00100961466072871	0.0121856420434247	0.0085330534656077	0.0064628223093054	0.0070677456240621	0.0043960924453046	0.00448251501453224	0.00309131741841727	0.00346105130078719	0.00136426887437032	0.00316829739158401	0.00278504314899463	0.00298064816736194	0.0007014048626515	0.00242948687116117	chr6	133238014	133243014	ENSG00000112319	EYA4	6.61192675115404e-05	0.772270870073278
chr6	132965000	132970000	chr6	133240000	133245000	peak_141109	0.00217341298297189	0.00292232660598161	0.0014964978983311	0.000626571028030837	0.00263601602960733	0.000543078539420543	0.00767035609772516	0.00416392640530847	0.0010648567984884	0.00607773184687811	0.00354397640639067	0.00269867703123455	0.00104675857093656	0.00229281608658074	0.00187057225057261	0.00156879271110767	0.00449245273379579	0.00167962496719326	0.000732619044284184		chr6	133238014	133243014	ENSG00000112319	EYA4	0.0201310734153651	0.528045976224606
chr6	133185000	133190000	chr6	133240000	133245000	peak_141126	0.00436045575885958	0.00647656749465486	0.00550764595621734	0.0030025687292557	0.00547110240371704	0.00847668715215501	0.0148049565431588	0.0155238752442877	0.00766253015839815	0.0176863894289562	0.00503558077395413	0.00386218373036343	0.00693983631232735	0.00519367139097167	0.00521093299745652	0.00539540367625722	0.00489716962173504	0.00350817362951618	0.00214075182406682	0.00949351477478263	chr6	133238014	133243014	ENSG00000112319	EYA4	0.000171180067368966	0.743642826433061
chr6	133190000	133195000	chr6	133235000	133240000	peak_141130	0.00404834596892165	0.00789730158730764	0.00499682203590755	0.00458574616180892	0.00329457710014007	0.00671720752689229	0.0125769562594639	0.0159133205491624	0.00862858005882965	0.0139760155441685	0.00358563527824403	0.0011652642493712	0.00420121121423099	0.00348357852144432	0.00876884586778343	0.0053495242257807	0.00261572379015199	0.00475599408606492	0.00649117345645252	0.00637211837116302	chr6	133238014	133243014	ENSG00000112319	EYA4	6.09220843852343e-05	0.774560812180333
chr6	133240000	133245000	chr6	133505000	133510000	peak_141133	0.00393178884558348	0.00496997864350441	0.00100447710893914	0.0042662682793385	0.00177579560584014	0.00238915458979299	0.00386630157859423	0.00512751292145598	0.00790229958268614	0.0110433797610102	0.0022273756352379	0.00151069667896383	0.00378800561888844	0.00169874560204099	0.0040614488539143	0.00289484843233453	0.00333371814148192	0.000614001448830584	0.00186208516822741	0.000629451297830468	chr6	133238014	133243014	ENSG00000112319	EYA4	3.69744362444744e-05	0.787983708882679
chr6	133705000	133710000	chr6	133890000	133895000	peak_141175	0.000779927787036812	0.00260559310945353	0.000873865946644187	0.00178513383053194	0.000532363934368237	0.00154074034823018	0.00165257713047559	0.00144789062048311	0.0013908472843997	0.00356632706290018			0.0134317993487949	0.0102607186829381	0.00195195873758744	0.00186446158976015		0.00219720364539441	0.00109440446068052	0.00171142018252248	chr6	133886613	133891613	ENSG00000118526	TCF21	4.23554405766317e-11	0.974138512258327
chr6	133760000	133765000	chr6	133890000	133895000	peak_141176	0.00440289064911529	0.00201698708518967	0.00218478519945935	0.00355159730382509	0.000823870934773859	0.00179106160757139	0.00344149458217336	0.00190395802307385	0.00334245103223847	0.00192704562834147	0.00153688610591301	0.00278914097521867	0.0103900007604636	0.00745144933666786	0.00262551231202764	0.00235948101763947	0.000753791238248712	0.00201186061384486	0.000473796575013323	0.00295950692738976	chr6	133886613	133891613	ENSG00000118526	TCF21	2.05720007706499e-07	0.885810165362515
chr6	133775000	133780000	chr6	133885000	133890000	peak_141177	0.00312151656489819	0.0044124902664984	0.00187736735115378	0.00520227719992252	0.00192799700704072	0.00496212576111105	0.00121529953959068	0.00178509155061125		0.00156818034546511	0.00145148661969411	0.00243500899540968	0.00467372624238195	0.00586630618516756	0.00411395437869422	0.00162501875097053	0.00239213730085344	0.00312728162792487	0.00286301747471959	0.00244011507779219	chr6	133886613	133891613	ENSG00000118526	TCF21	0.0179485688263513	0.536219832295368
chr6	135055000	135060000	chr6	135180000	135185000	peak_141385	0.00276141536754553	0.00276328562771961	0.00731876607666857	0.00750579756627241	0.0064054918121176	0.00614953148901496	0.00471035396284417	0.00296541198029154	0.0029382816350374	0.00181451568590804	0.00522328778491762	0.00213615384642375	0.00268783075220016	0.00263456716376464	0.00552501049732665	0.00627444714342016		0.00407536628388229	0.00345411293199258	0.00701423815372876	chr6	135178808	135183808	ENSG00000118513	MYB	0.0068277643668468	0.59813569692694
chr6	135090000	135095000	chr6	135175000	135180000	peak_141391	0.00341412503482421	0.00548003108084146	0.0052886592530287	0.00576921729803784	0.00194472154893503	0.00270423005591635	0.00298575619665046	0.00369104227552129	0.00144531923366564	0.00241985281949368	0.0058888460661166	0.00266717623728688	0.00102320013780605	0.00171319888487412	0.00507602909642514	0.0035433929955984	0.0034208727789039	0.00248360731913384	0.00240993736559084	0.00402952564326606	chr6	135178808	135183808	ENSG00000118513	MYB	0.0125979262262553	0.546813033511879
chr6	135180000	135185000	chr6	135425000	135430000	peak_141405	0.00462216281745043	0.00538521033130799	0.00618972749881472	0.00929281621462706	0.00173388108385506	0.00202268189780535	0.00413955747834962	0.00494051883471783	0.00264534307522102	0.00102909129490473	0.00207158739913333	0.0011660099858828	0.00265307392551641	0.00419605918894958	0.00306952365318168	0.00557674799981565	0.000491910939032774	0.0030089410619044	0.000513983544182203	0.00125111336080795	chr6	135178808	135183808	ENSG00000118513	MYB	0.00670893826765138	0.585269191926581
chr6	135535000	135540000	chr6	135850000	135855000	peak_141460	0.00800681618741102	0.00573486578910736	0.00233781660735243	0.00233560300045925	0.00175338185855158	0.00113099171671294	0.00100212781640018	0.00188210376111264	0.00741869161841103	0.00849149744943312	0.0040065955838541	0.00354031487517446	0.00518477694544775	0.00584283330394588	0.00198587746451539	0.00182855726425676	0.00607516635547612	0.00545684607751674	0.00342398741695349	0.00469360203242452	chr6	135849201	135854201	ENSG00000171408	PDE7B	0.00418646301221821	0.611310033946141
chr6	135850000	135855000	chr6	136225000	136230000	peak_141494	0.00408235283976896	0.00752267712173396	0.00156958836817359	0.000822270289224113	0.00372718363138798	0.00077937009796953	0.00188004256462951	0.00185573092367085	0.00495198570244166	0.00273285968296545	0.000857512300114703	0.00225715782389281	0.00304306041716563	0.00532021818922455	0.00201269275422693	0.0015255289646111	0.00364648870184782	0.00237866489826585	0.0033894479749154	0.000408461590933573	chr6	135849201	135854201	ENSG00000171408	PDE7B	0.00863730146354197	0.570386893987201
chr6	136250000	136255000	chr6	136550000	136555000	peak_141514	0.00262095279926477	0.00616840645323534	0.00159283474447868	0.000442703545049879	0.00426103604983237	0.00862884880478867	0.00675553173099564	0.00414531647083214	0.00406407947689254	0.00422263476067773	0.00066419246319708	0.000368256356093743	0.00139249629491833	0.000909760336824605	0.00334633020988524	0.00360609268142161	0.00168448832140932	0.00189113988500757	0.00265303593544645	0.00107759948911473	chr6	136547920	136552920	ENSG00000135525	MAP7	0.0223048085916864	0.507683522989411
chr6	136275000	136280000	chr6	136545000	136550000	peak_141518	0.00605170140640528	0.00556512439262765	0.00095271138808639	0.000768512339932853		0.00132566906319764	0.00345427072218246	0.00409358281872434	0.00644974621247264	0.00284340463632679		0.000942340419227505	0.000725007021681047	0.000768505713504089	0.00080788594161003	0.00369526587917659	0.000920211598342545	0.00354666141146568	0.00095752869255017	0.00063089327126652	chr6	136547920	136552920	ENSG00000135525	MAP7	0.00012572494865801	0.782076526943227
chr6	136285000	136290000	chr6	136545000	136550000	peak_141519	0.00690623783661743	0.00512625504349279	0.00138116647935581	0.000787264268620784	0.00507004922659445	0.00518874038059938	0.00728446635033856	0.00417205680092753	0.00514748842745908	0.00704563291605102	0.000718643145486348	0.000688786048943388	0.00231810902867438	0.00399619959526116	0.00566442910524939	0.00351893829831279	0.00286751881404935	0.0058612417806832	0.00392347614994697	0.00332368007869937	chr6	136547920	136552920	ENSG00000135525	MAP7	0.00187178389593255	0.651173801378454
chr6	136285000	136290000	chr6	136550000	136555000	peak_141520	0.00827563182625822	0.00674587512947051	0.00259997516579184	0.00200126407469895	0.00609872053276327	0.00528479283042215	0.0067174485430688	0.00772332099798912	0.00322354347343832	0.00752199902706972	0.00182583305676117	0.00154768656387222	0.00191533592572578	0.00101871147921412	0.00438096205422696	0.00521848506502089	0.00518459830476668	0.00345502694338878	0.000966810308901971	0.00194528586060035	chr6	136547920	136552920	ENSG00000135525	MAP7	0.00229603733765649	0.641557336299595
chr6	136330000	136335000	chr6	136545000	136550000	peak_141523	0.0074140537545938	0.00465011171397117	0.00046224455800207	0.00280116466161802	0.00425074347912581	0.00238761410905806	0.00274619424747247	0.00569177514435809	0.00337784280089889	0.00289568656659842	0.00182774788100869	0.00186331767784973	0.0022835685213748	0.000970725592929546	0.00286122936987689	0.00270366001834503	0.00302322111429563	0.00421965669673312	0.00102536255947288	0.00286099953278988	chr6	136547920	136552920	ENSG00000135525	MAP7	0.0234041063486157	0.504177570873768
chr6	136345000	136350000	chr6	136550000	136555000	peak_141528	0.00814335047738862	0.00668248789274212	0.00346775047586514	0.00525675813068972	0.00155266313786997	0.00253473418764771	0.00317484088269274	0.0048554925797966	0.0079767110636541	0.00776370024043132	0.00184337122061733	0.00258364343991383	0.00156977456725329	0.0048223605940389	0.00256779734853825	0.00379574881927016	0.00119799814387813	0.00143981148010488	0.00399484107424412	0.00148092763069603	chr6	136547920	136552920	ENSG00000135525	MAP7	1.86530510904809e-05	0.804955643453182
chr6	136355000	136360000	chr6	136545000	136550000	peak_141529	0.00773562633423698	0.0065521613017203	0.0024899754999642	0.00154401111760694	0.00183124960121434	0.00215785571483351	0.00419316482285407	0.00477200672277835	0.00832007216115969	0.00598029862462358		0.00184523237402487	0.00440770048627375	0.00500797078329712	0.0019783765963228	0.00414531871246341	0.00361805737927001	0.00224497636381119	0.00357751610534156	0.0026974118721162	chr6	136547920	136552920	ENSG00000135525	MAP7	8.85424166540343e-05	0.777781398755035
chr6	136365000	136370000	chr6	136545000	136550000	peak_141530	0.00438636383384503	0.00529502925484795	0.00273619269457155	0.00303066237417156	0.00270670230187684	0.000710048658769513	0.00150041982949142	0.00331798358533577	0.00848902394271549	0.00752484189526058	0.00113910130633953	0.0016519902320096	0.00426842542714994	0.000527450678362506	0.00366209200671671	0.00570609233964249	0.00481320238503609	0.00323241088491578	0.00333395498470754	0.00121863860041735	chr6	136547920	136552920	ENSG00000135525	MAP7	0.000121975403098988	0.754285928867361
chr6	136375000	136380000	chr6	136545000	136550000	peak_141532	0.00604477638473545	0.00660106181025583	0.00260514418230686	0.00354542365760297	0.00273259991816793	0.00633570795330111	0.00451468178743851	0.00400019911777011	0.00612347587861069	0.00861499927613762	0.0041304437312725	0.000562257949272206	0.00152938804506614		0.0105749047379383	0.0088591808016796	0.00720639641063314	0.00730220330816661	0.00329346000189238	0.00238069129681203	chr6	136547920	136552920	ENSG00000135525	MAP7	0.0168697987206156	0.540555361997838
chr6	136380000	136385000	chr6	136545000	136550000	peak_141533	0.00806300604632798	0.0134961459522777	0.0051377274233067	0.00323060452274717	0.00413226156685802	0.00671276779142573	0.00447686301078243	0.00314675163823394	0.0122683387397179	0.00431191780500001	0.00172501097206989	0.000619523176248638	0.0036662103126159	0.00153440797968735	0.00430188696584883	0.0107407825538586	0.00404623372325928	0.00448616081772168	0.00274116114961934	0.00183328348825812	chr6	136547920	136552920	ENSG00000135525	MAP7	0.000461257322288082	0.709335178520438
chr6	136460000	136465000	chr6	136545000	136550000	peak_141541	0.00454549597860281	0.00741589130197859	0.00231920613613886	0.00326157892652078	0.00202683215000051	0.00345815141879111	0.00300297475199493	0.00462669638003046	0.00906339447326221	0.0113576404620966	0.0013469471858225	0.00136125418657275	0.00220083827181042	0.00366595395621858	0.000575087520520948	0.00251594891741092	0.00140368421418986	0.00283166531629666	0.00315325741362908	0.00435707722515577	chr6	136547920	136552920	ENSG00000135525	MAP7	1.38498013854565e-05	0.811868355485497
chr6	136700000	136705000	chr6	136785000	136790000	peak_141567	0.00140248729362914	0.00197995824205681	0.00724761786573168	0.00733740345042196	0.00393843324691098	0.00534917238345106	0.0046397844830157	0.00489993587266093	0.00291447092101096	0.00226076251537295	0.00187434821365289	0.00154863713337694	0.00534865503978469	0.00552641645286914	0.00522999120242904	0.00620152132796685	0.00256265232663797	0.00518872626405055	0.00243623583720266	0.00201394118110163	chr6	136789975	136794975	ENSG00000197442	MAP3K5	0.00108021025573701	0.675529549465322
chr6	136715000	136720000	chr6	136785000	136790000	peak_141569	0.00279261131610664	0.00369656005978667	0.0144018498559456	0.0195048400923927	0.00321881649528397	0.00322610885669843	0.00794785174642998	0.00386447127162678	0.0053444973463847	0.00763504794710475	0.00355484731253059	0.00427779972745193	0.00597670867009781	0.00107118840164818	0.00474194562324556	0.00552880095174488	0.00363314692705315	0.00330762752793777	0.00480899018241765	0.00123962480623446	chr6	136789975	136794975	ENSG00000197442	MAP3K5	1.94592334567123e-07	0.886548733136828
chr6	137095000	137100000	chr6	137215000	137220000	peak_141612	0.00441110224949665	0.00273581027213949	0.00831685990267252	0.0101473269878207	0.00101845652552711	0.00184715073804132	0.00414203227745265	0.00316752673602496	0.00284675987512106		0.00395103025139029	0.00361016243006394	0.00195477015939697	0.00278682369687442	0.00314085286889166	0.00255351346645214	0.00116944066260702	0.00138677588724727	0.00105184952270947	0.00432515049136852	chr6	137216883	137221883	ENSG00000027697	IFNGR1	4.34283954496562e-05	0.797369352581899
chr6	137215000	137220000	chr6	137260000	137265000	peak_141633	0.00566641572032532	0.00690796439554278	0.00991325464860206	0.0147317819557221	0.0055283021173634	0.0058485048353184	0.00534108382286533	0.00516499592829572	0.00772908583863613	0.0109783945709236	0.0113888729413018	0.00834316794853172	0.00803283126797967	0.00678257402773552	0.00864140299142091	0.00871269893648135	0.00443302501917536	0.00668573990169189	0.00675089486896907	0.00555854364326999	chr6	137216883	137221883	ENSG00000027697	IFNGR1	0.00214791924724636	0.644731810078713
